,Id,Origem,Fonte,Não enviar e-mail,Não ligar,Convertido,Total de visitas,Tempo gasto no site,Páginas por visita,Última atividade,País,Área de Interesse,Como soube de nós,Ocupação,Tags,Qualidade do Lead,Perfil de Lead,Cidade,Última atividade notável
1490,644500,Landing Page Submission,Tráfego Direto,Não,Não,1,5.0,1513,5.0,E-mail Aberto,Brasil,Mídia e Publicidade,,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
1491,644481,Landing Page Submission,Busca Orgânica,Não,Não,0,12.0,339,6.0,E-mail Aberto,Brasil,Gerência de Qualidade,,,,,,São Paulo,E-mail Aberto
1492,644477,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,30,1.5,E-mail Aberto,Brasil,Marketing,,Desempregado,Tocando,,Lead Encontrado,São Paulo,E-mail Aberto
1493,644466,API Externa,Google,Não,Não,0,5.0,353,5.0,E-mail Aberto,Brasil,Gerenciamento de Projetos de TI,Pesquisa Online,Desempregado,Número Inválido,,Outros Leads,Guarulhos,E-mail Aberto
1494,644453,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Marketing,,Desempregado,Portador de Diploma (Não Elegível),Com Certeza Não,Outros Leads,Rio de Janeiro,Modificação nos Dados Pessoais
1495,644450,API Externa,Google,Não,Não,0,2.0,279,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
1496,644414,Landing Page Submission,Tráfego Direto,Não,Não,0,5.0,387,5.0,E-mail Aberto,Brasil,Finanças,,,,,,Outras Cidades,E-mail Aberto
1497,644410,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,37,3.0,E-mail Aberto,Brasil,Negócios Internacionais,,Desempregado,Tocando,,Lead Encontrado,Outras Cidades,E-mail Aberto
1498,644390,API Externa,Busca Orgânica,Não,Não,0,9.0,413,4.5,E-mail Aberto,Brasil,Rural e Agronegócio,,Desempregado,Ocupado,,Lead Encontrado,Outras Cidades,E-mail Aberto
1499,644388,Landing Page Submission,Tráfego Direto,Não,Não,0,10.0,68,5.0,E-mail Aberto,Brasil,Gestão da Cadeia de Suprimentos,,,,,,São Paulo,E-mail Aberto
1500,644380,API Externa,ChatBot,Não,Não,1,6.0,983,2.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,,,Lead Encontrado,São Paulo,E-mail Aberto
1501,644343,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,40,3.0,E-mail Aberto,Brasil,Finanças,,Desempregado,Tocando,Incerto,Outros Leads,Outras Cidades,E-mail Aberto
1502,644295,Landing Page Submission,Google,Não,Não,1,5.0,1489,5.0,SMS enviado,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
1503,644290,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
1504,644288,Landing Page Submission,Tráfego Direto,Não,Não,0,3.0,250,3.0,SMS enviado,Brasil,Marketing,,Desempregado,Não tem Interesse em Cursos Complementares,Com Certeza Não,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
1505,644286,Landing Page Submission,Google,Não,Não,0,6.0,101,6.0,Página Visitada no Site,Brasil,"Bancos, Investimentos e Seguros",Outros,Desempregado,Tocando,Talvez,Lead Encontrado,São Paulo,Página Visitada no Site
1506,644282,API Externa,Google,Não,Não,1,16.0,1059,3.2,Página Visitada no Site,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,Página Visitada no Site
1507,644264,Landing Page Submission,Google,Não,Não,0,5.0,312,2.5,E-mail Aberto,Brasil,Finanças,Pesquisa Online,Desempregado,Interesse em Outros Cursos,Provavelmente Não,Lead Encontrado,São Paulo,E-mail Aberto
1508,644261,Landing Page Submission,Google,Não,Não,0,4.0,320,4.0,E-mail Aberto,Brasil,Administração de Empresas,,,,,,São Paulo,E-mail Aberto
1509,644257,Landing Page Submission,Google,Não,Não,1,3.0,784,3.0,Converteu como Lead,Brasil,Administração de Empresas,Outros,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
1510,644249,API Externa,Google,Não,Não,1,2.0,969,1.0,E-mail Aberto,Brasil,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
1511,644247,API Externa,Google,Não,Não,1,4.0,1184,2.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Aluno Parcial,São Paulo,E-mail Aberto
1512,644246,API Externa,Google,Não,Não,1,4.0,995,1.33,E-mail Aberto,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
1513,644225,API Externa,Google,Não,Não,0,6.0,481,6.0,E-mail Aberto,Brasil,,,,Interesse em Outros Cursos,,,,Modificação nos Dados Pessoais
1514,644223,API Externa,Google,Não,Não,0,3.0,42,1.5,E-mail Aberto,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
1515,644222,Landing Page Submission,Tráfego Direto,Sim,Não,0,4.0,1596,4.0,SMS enviado,Brasil,Gerência de Qualidade,,Desempregado,Ainda Pensando,Talvez,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
1516,644221,API Externa,Google,Não,Não,0,3.0,7,3.0,SMS enviado,Brasil,Programação,,Desempregado,Tocando,,Lead Encontrado,Rio de Janeiro,SMS enviado
1517,644211,Landing Page Submission,Busca Orgânica,Não,Não,1,11.0,374,11.0,E-mail Aberto,Brasil,Viagens e Turismo,,Estudante,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
1518,644197,Landing Page Submission,Google,Não,Não,1,4.0,688,2.0,E-mail Aberto,Brasil,Finanças,Pesquisa Online,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Não,Lead em Potencial,São Paulo,E-mail Aberto
1519,644186,Landing Page Submission,Google,Não,Não,0,5.0,30,5.0,E-mail Aberto,Brasil,Finanças,Várias Fontes,,,,,São Paulo,E-mail Aberto
1520,644182,Landing Page Submission,Google,Não,Não,0,12.0,348,3.0,Converteu como Lead,Brasil,Finanças,Conversa com Amigos,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Outros Leads,São Paulo,Modificação nos Dados Pessoais
1521,644181,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,118,2.0,SMS enviado,Brasil,Gerenciamento de Operações,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Interior de SP,SMS enviado
1522,644174,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,1024,1.5,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Outros Leads,Interior de SP,E-mail Aberto
1523,644173,API Externa,Google,Não,Não,0,3.0,1344,3.0,E-mail Aberto,Brasil,Gestão de Hospitalidade,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,E-mail Aberto
1524,644160,API Externa,Google,Não,Não,0,2.0,127,2.0,SMS enviado,Brasil,Marketing,,Desempregado,Interesse em Outros Cursos,Talvez,Outros Leads,Rio de Janeiro,Modificação nos Dados Pessoais
1525,644144,Landing Page Submission,Google,Não,Não,0,3.0,783,3.0,E-mail Aberto,Brasil,Recursos Humanos,Redes Sociais,Profissional CLT,Desligado,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
1526,644143,API Externa,Google,Não,Não,0,4.0,152,4.0,Visualizou o Link no WebSite,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1527,644137,Landing Page Submission,Google,Não,Não,1,4.0,847,4.0,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Profissional CLT,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,E-mail Aberto
1528,644130,Landing Page Submission,Google,Não,Não,1,4.0,1017,4.0,SMS enviado,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,SMS enviado
1529,644129,Landing Page Submission,Google,Não,Não,1,4.0,1337,4.0,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Ocupado,Incerto,Lead Encontrado,São Paulo,E-mail Aberto
1530,644125,Landing Page Submission,Google,Não,Não,0,8.0,367,2.67,SMS enviado,Brasil,Finanças,Pesquisa Online,Desempregado,Tocando,Talvez,Lead Encontrado,Interior de SP,Modificação nos Dados Pessoais
1531,644122,Landing Page Submission,Google,Não,Não,0,6.0,90,3.0,Conversa com Chatbot,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Não Chamou,,Lead Encontrado,Outras Cidades,Modificação nos Dados Pessoais
1532,644118,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Marketing,,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Outros Leads,Rio de Janeiro,Modificação nos Dados Pessoais
1533,644117,Landing Page Submission,Busca Orgânica,Não,Não,0,9.0,186,9.0,Inacessível,Brasil,Marketing,,,,,,Outra Região Metropolitana,Inacessível
1534,644111,API Externa,Busca Orgânica,Não,Não,0,2.0,1978,2.0,SMS enviado,Brasil,,,,,,,,Modificação nos Dados Pessoais
1535,644087,Landing Page Submission,Google,Sim,Não,1,5.0,777,5.0,Página Visitada no Site,Brasil,Administração de Empresas,Indicação de Clientes,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead em Potencial,São Paulo,Página Visitada no Site
1536,644080,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Rural e Agronegócio,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1537,644076,Landing Page Submission,Tráfego Direto,Não,Não,1,3.0,31,3.0,E-mail Aberto,Brasil,Mídia e Publicidade,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Outra Região Metropolitana,E-mail Aberto
1538,644069,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Marketing,,Desempregado,Interesse em Outros Cursos,Com Certeza Não,Outros Leads,Rio de Janeiro,Modificação nos Dados Pessoais
1539,644068,Landing Page Submission,Google,Não,Não,1,4.0,62,4.0,Link do E-mail Clicado,Brasil,Gestão de Varejo,Anúncios,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,Link do E-mail Clicado
1540,644065,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,931,2.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Não,Aluno Parcial,São Paulo,Modificação nos Dados Pessoais
1541,644064,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,,,,,Modificação nos Dados Pessoais
1542,644042,API Externa,Google,Não,Não,1,4.0,1272,4.0,SMS enviado,Brasil,Marketing,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,SMS enviado
1543,644036,API Externa,Google,Não,Não,0,5.0,324,2.5,E-mail Aberto,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1544,644029,Landing Page Submission,Google,Não,Não,0,6.0,277,6.0,E-mail Aberto,Brasil,Finanças,Pesquisa Online,,,,,São Paulo,E-mail Aberto
1545,644023,API Externa,ChatBot,Sim,Não,0,0.0,0,0.0,E-mail Descartado,,,,,,,,,Modificação nos Dados Pessoais
1546,644013,Landing Page Submission,Google,Não,Não,1,4.0,1381,4.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Ocupado,Incerto,Lead Encontrado,São Paulo,E-mail Aberto
1547,644006,API Externa,Google,Não,Não,0,2.0,535,1.0,Conversa com Chatbot,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1548,644000,Lead Add Form,Google Ads,Não,Não,1,,1835,,,,Programação,,Desempregado,Fez Cursos em Outras Empresas,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1549,643998,API Externa,Redes Sociais,Não,Não,1,2.0,942,2.0,Conversa com Chatbot,Brasil,Gestão da Cadeia de Suprimentos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1550,643986,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Administração de Empresas,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Não,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
1551,643980,Landing Page Submission,Tráfego Direto,Não,Não,0,6.0,326,6.0,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Tocando,,Lead Encontrado,Outra Região Metropolitana,Modificação nos Dados Pessoais
1552,643977,API Externa,Google,Não,Não,1,2.0,1429,2.0,SMS enviado,Brasil,Gestão de Hospitalidade,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,SMS enviado
1553,643976,Landing Page Submission,Google,Não,Não,1,4.0,1205,2.0,E-mail Aberto,Brasil,Recursos Humanos,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Provavelmente Sim,Lead Encontrado,São Paulo,E-mail Aberto
1554,643974,API Externa,Google,Sim,Não,0,2.0,96,2.0,E-mail Descartado,Brasil,Marketing,,Desempregado,Desligado,Incerto,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1555,643963,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,Programação,,Desempregado,,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1556,643951,Landing Page Submission,Busca Orgânica,Não,Não,0,6.0,5,3.0,E-mail Aberto,Brasil,Administração de Empresas,Indicação de Clientes,Desempregado,Desligado,Incerto,Lead em Potencial,Outras Cidades,E-mail Aberto
1557,643946,API Externa,Google,Não,Não,1,4.0,1245,2.0,SMS enviado,Brasil,Programação,,Desempregado,Ocupado,Incerto,Lead em Potencial,Rio de Janeiro,SMS enviado
1558,643945,API Externa,Google,Não,Não,1,2.0,1101,1.0,SMS enviado,Brasil,Marketing,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1559,643938,Lead Add Form,Google Ads,Não,Não,1,2.0,826,1.0,Furmulário Submetido no Site,Brasil,Gestão da Cadeia de Suprimentos,,Profissional CLT,Fez Cursos em Outras Empresas,Talvez,Lead em Potencial,São Paulo,Modificação nos Dados Pessoais
1560,643937,API Externa,ChatBot,Não,Não,1,3.0,430,1.5,E-mail Aberto,Brasil,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,São Paulo,E-mail Aberto
1561,643936,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Recursos Humanos,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,E-mail Aberto
1562,643930,API Externa,Busca Orgânica,Não,Não,1,2.0,345,2.0,Conversa por Telefone,Brasil,Programação,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Sim,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1563,643923,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1564,643918,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Administração de Empresas,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1565,643917,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Recursos Humanos,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1566,643916,Landing Page Submission,Google,Não,Não,1,14.0,1241,3.5,E-mail Aberto,Brasil,Gerenciamento de Operações,Pesquisa Online,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,São Paulo,E-mail Aberto
1567,643902,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,"Bancos, Investimentos e Seguros",,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1568,643901,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Recursos Humanos,,Profissional CLT,Fez Cursos em Outras Empresas,Provavelmente Sim,Aluno Parcial,Rio de Janeiro,Modificação nos Dados Pessoais
1569,643899,Lead Add Form,,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
1570,643897,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Recursos Humanos,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1571,643891,API Externa,ChatBot,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
1572,643889,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Recursos Humanos,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,E-mail Aberto
1573,643884,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Marketing,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1574,643871,Lead Add Form,Google Ads,Não,Não,1,,759,,,,Administração de Empresas,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1575,643848,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Recursos Humanos,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1576,643845,API Externa,Google,Não,Não,0,6.0,1178,3.0,E-mail Aberto,Brasil,Programação,,Desempregado,Número Errado,Incerto,Lead Encontrado,Rio de Janeiro,E-mail Aberto
1577,643838,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,E-mail Aberto,,Gerenciamento de Operações,,Desempregado,Fez Cursos em Outras Empresas,Provavelmente Não,Lead em Potencial,Guarulhos,E-mail Aberto
1578,643832,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Marketing,,Profissional CLT,Será Revertido Após Ler o E-mail,Talvez,Lead em Potencial,Rio de Janeiro,Modificação nos Dados Pessoais
1579,643831,Landing Page Submission,Google,Não,Não,0,4.0,222,1.33,Link do E-mail Clicado,Brasil,Finanças,,Desempregado,Número Inválido,,Lead Encontrado,São Paulo,Modificação nos Dados Pessoais
1580,643826,Landing Page Submission,Tráfego Direto,Não,Não,0,17.0,104,3.4,E-mail Aberto,Brasil,Recursos Humanos,,,,,,São Paulo,E-mail Aberto
1581,643819,Landing Page Submission,Google,Não,Não,1,6.0,251,6.0,SMS enviado,Brasil,Gestão da Cadeia de Suprimentos,Pesquisa Online,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Outra Região Metropolitana,SMS enviado
1582,643814,Landing Page Submission,Google,Não,Não,0,7.0,84,1.75,E-mail Aberto,Brasil,E-COMMERCE,Conversa com Amigos,Desempregado,Tocando,,Lead Encontrado,Guarulhos,E-mail Aberto
1583,643810,API Externa,Google,Não,Não,0,2.0,1615,2.0,E-mail Aberto,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1584,643807,API Externa,Google,Não,Não,0,2.0,416,1.0,SMS enviado,Brasil,Programação,,Desempregado,Ocupado,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1585,643801,Lead Add Form,Google Ads,Não,Não,1,0.0,0,0.0,SMS enviado,,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,SMS enviado
1586,643795,API Externa,Busca Orgânica,Não,Não,1,3.0,926,3.0,SMS enviado,Brasil,Programação,,Desempregado,Será Revertido Após Ler o E-mail,Incerto,Lead Encontrado,Rio de Janeiro,SMS enviado
1587,643788,API Externa,Google,Não,Não,0,2.0,360,2.0,SMS enviado,Brasil,Programação,,Desempregado,Interesse em Outros Cursos,Talvez,Lead Encontrado,Rio de Janeiro,Modificação nos Dados Pessoais
1588,643789,API Externa,Google,Não,Não,1,2.0,1794,2.0,SMS enviado,Brasil,,,,,,,,SMS enviado
1589,643787,Landing Page Submission,Tráfego Direto,Não,Não,1,2.0,850,2.0,E-mail Aberto,Brasil,Administração de Empresas,Conversa com Amigos,Desempregado,Ocupado,Incerto,Outros Leads,Outras Cidades,E-mail Aberto
1590,643778,API Externa,ChatBot,Não,Não,0,0.0,0,0.0,Conversa com Chatbot,,,,,Interesse em Outros Cursos,,,,Modificação nos Dados Pessoais
1591,643772,API Externa,Google,Não,Não,1,2.0,1069,2.0,E-mail Aberto,Brasil,"Bancos, Investimentos e Seguros",,Desempregado,Será Revertido Após Ler o E-mail,Talvez,Lead Encontrado,Rio de Janeiro,E-mail Aberto
1592,643766,Landing Page Submission,Tráfego Direto,Não,Não,0,2.0,326,2.0,E-mail Aberto,Brasil,Administração de Empresas,,Estudante,Interesse em Outros Cursos,Provavelmente Não,Lead em Potencial,Outra Região Metropolitana,Modificação nos Dados Pessoais
